id,username,date,time,tweet,place,geo,replies_count,retweets_count,likes_count,pos_neg
143,realdonaldtrump,2020/3/10,22:00:07,"Our pathetic, slow moving Federal Reserve, headed by Jay Powell, who raised rates too fast and lowered too late, should get our Fed Rate down to the levels of our competitor nations. They now have as much as a two point advantage, with even bigger currency help. Also, stimulate!",,,9553,17673,70001,Negative
144,realdonaldtrump,2020/3/10,21:48:19,Well deserved Jack. A great honor! https://twitter.com/gen_jackkeane/status/1235573950169653249 …,,,1023,8265,36438,Positive
145,realdonaldtrump,2020/3/10,21:46:15,"True, with number 1 being more important! https://twitter.com/josedeynes/status/1236889209434255360 …",,,2702,9790,39693,Positive
146,realdonaldtrump,2020/3/10,21:23:21,Going to be a BAD day for Crazy Bernie!,,,8864,15403,95685,Positive
147,realdonaldtrump,2020/3/10,19:36:36,Polls say they BOTH lose to “Trump”. https://twitter.com/brooklynnygirl/status/1237313865144123398 …,,,9591,11939,57480,Negative
148,realdonaldtrump,2020/3/10,19:33:52,"Wow! @foxandfriends blew away the competition of Morning Joke (which did very poorly) on MSDNC (Another Comcast sleaze production), and @CNN’s New Day, in the Morning Television Ratings. A total blowout, but that’s what you get when you treat “Trump” fairly!",,,17864,16085,74088,Negative
149,realdonaldtrump,2020/3/10,19:08:03,Going up fast. We need the Wall more than ever! https://twitter.com/charliekirk11/status/1237306970429775872 …,,,17614,19365,70631,Negative
150,realdonaldtrump,2020/3/10,12:49:44,Fake News!! https://twitter.com/bennyjohnson/status/1237155509121298432 …,,,7730,16228,66344,Positive
151,realdonaldtrump,2020/3/10,12:38:20,"Oklahoma, Vote for your GREAT Senator Today. Nobody better than Jim! https://twitter.com/realdonaldtrump/status/1237130072571731968 …",,,2076,10597,43450,Positive
152,realdonaldtrump,2020/3/10,5:36:08,"THANK YOU, Jim, for your incredible support of our #MAGA Agenda! You are a tremendous Senator for the people of the Great State of Oklahoma and you have my Complete and Total Endorsement! https://twitter.com/inhofeforsenate/status/1235612591319220224 …",,,6229,18106,63990,Positive
153,realdonaldtrump,2020/3/10,5:34:37,"Congressman @StevenPalazzo is doing a fantastic job for the people of Mississippi. He strongly supports our #MAGA Agenda. Steven will continue to protect your #2A, & Support our INCREDIBLE Vets & Military. Steven has my Complete Endorsement. VOTE for Steven tomorrow, March 10th!",,,3242,11230,42616,Positive
154,realdonaldtrump,2020/3/10,5:29:35,"Congressman Michael Guest (@GuestCongress) is an incredible fighter for the Great State of Mississippi. Michael is strong on Crime and the Border, he loves our Military and Vets. Michael has my Complete and Total Endorsement! Get out and Vote for Michael tomorrow, March 10th!",,,3332,14103,55182,Positive
155,realdonaldtrump,2020/3/9,22:47:59,"So last year 37,000 Americans died from the common Flu. It averages between 27,000 and 70,000 per year. Nothing is shut down, life & the economy go on. At this moment there are 546 confirmed cases of CoronaVirus, with 22 deaths. Think about that!",,,80155,83075,291561,Negative
156,realdonaldtrump,2020/3/9,22:36:50,"Saudi Arabia and Russia are arguing over the price and flow of oil. That, and the Fake News, is the reason for the market drop!",,,25192,29255,110600,Positive
157,realdonaldtrump,2020/3/9,22:36:49,"Good for the consumer, gasoline prices coming down!",,,19456,24133,127090,Positive
158,realdonaldtrump,2020/3/9,21:17:12,So much FAKE NEWS!,,,32190,30057,150051,Negative
159,realdonaldtrump,2020/3/9,21:16:05,The BEST decision made was the toughest of them all - which saved many lives. Our VERY early decision to stop travel to and from certain parts of the world!,,,15688,23978,116142,Positive
160,realdonaldtrump,2020/3/9,21:11:47,Great job being done by the @VP and the CoronaVirus Task Force. Thank you!,,,8871,14556,73431,Positive
161,realdonaldtrump,2020/3/9,19:40:56,The Obama/Biden Administration is the most corrupt Administration in the history of our Country!,,,58620,48558,184472,Positive
162,realdonaldtrump,2020/3/9,19:39:35,"“Trump has outmastered the Deep State. He’s light years ahead of us.” MSDNC. I disagree. We have a long way to go. There are still some very bad, sick people in our government - people who do not love our Country (In fact, they hate our Country!).",,,12751,23819,85820,Negative
163,realdonaldtrump,2020/3/9,19:33:37,"Now the Democrats are trying to smear Bernie with Russia, Russia, Russia. They are driving him Crazy!",,,5212,12054,56306,Positive
164,realdonaldtrump,2020/3/9,19:30:18,Elizabeth “Pocahontas” Warren singlehandedly destroyed the Bernie Sanders campaign by stripping voters away from his count on Super T. He lost states that he easily would have won if she had dropped out 3 days earlier. The DNC is doing it to Bernie again! Will he ever get angry?,,,13831,18028,93760,Negative
165,realdonaldtrump,2020/3/9,19:24:52,"Cryin’ Chuck Schumer said, “You will pay the price for this. You won’t know what HIT YOU.” That is far beyond simple rhetoric. That is a physical threat, or at least a threat that you better vote for us.” Trouble ahead!",,,6427,20825,80367,Positive
166,realdonaldtrump,2020/3/9,19:20:43,"The Fake News Media and their partner, the Democrat Party, is doing everything within its semi-considerable power (it used to be greater!) to inflame the CoronaVirus situation, far beyond what the facts would warrant. Surgeon General, “The risk is low to the average American.”",,,14611,25878,90597,Negative
167,realdonaldtrump,2020/3/9,19:10:47,"A great book, support Charlie, BUY IT!  Already Number One. https://twitter.com/charliekirk11/status/1225159300089143296 …",,,2590,8322,34997,Positive
168,realdonaldtrump,2020/3/9,18:17:11,Working hard Lori! https://twitter.com/lrihendry/status/1236889583926771712 …,,,2609,9924,43371,Positive
169,realdonaldtrump,2020/3/9,13:25:11,"There are no mixed messages, only political weaponization by people like you and your brother, Fredo! https://twitter.com/MSNBC/status/1236579191900037120 …",,,10106,19709,76215,Negative
170,realdonaldtrump,2020/3/9,6:18:35,"Who knows what this means, but it sounds good to me! https://twitter.com/DanScavino/status/1236519422917062656 …",,,31654,39323,160150,Positive
171,realdonaldtrump,2020/3/9,0:23:39,"The New York Times is an embarrassment to journalism. They were a dead paper before I went into politics, and they will be a dead paper after I leave, which will be in 5 years. Fake News is the Enemy of the people!",,,31057,39896,187297,Negative
172,realdonaldtrump,2020/3/8,20:45:45,"We have a perfectly coordinated and fine tuned plan at the White House for our attack on CoronaVirus. We moved VERY early to close borders to certain areas, which was a Godsend. V.P. is doing a great job. The Fake News Media is doing everything possible to make us look bad. Sad!",,,43021,32295,146361,Negative
173,realdonaldtrump,2020/3/8,13:24:08,Thank you @SenatorTimScott! pic.twitter.com/7Sp0mj1AL0,,,3813,12971,48545,Positive
174,realdonaldtrump,2020/3/8,12:42:08,".....least 5 States & the Nomination. Did the DNC & Dems tell Elizabeth Warren to wait? If so, they were deadly, the race would have been over, & Bernie would have won. Dirty double dealing? Nobody knows for sure, & history will be the judge. But I say, here we go AGAIN, Bernie!",,,6357,11906,51527,Negative
175,realdonaldtrump,2020/3/8,12:42:07,"We have now learned for sure that the Democrats don’t want anything to do with Crazy Bernie. Rigged? First @amyklobuchar & @PeteButtigieg quit the race & come out for Sleepy Joe BEFORE Super Tuesday. Pocahontas says NO & quits race AFTER ELECTION, thereby depriving Bernie of at..",,,10574,16050,69522,Negative
176,realdonaldtrump,2020/3/8,11:56:39,I agree with Joe! https://twitter.com/DanScavino/status/1236461268594294785 …,,,10729,41698,185479,Positive
177,realdonaldtrump,2020/3/8,11:47:31,Thank you to the Great State of Tennessee. We are with you all the way! https://twitter.com/DanScavino/status/1236356583048822784 …,,,3645,16985,88850,Positive
178,realdonaldtrump,2020/3/7,11:45:41,"Thank you @GovBillLee and @MariaLeeTN. My Administration will always be there for the Great People of Tennessee. Together, we will prevail!  https://twitter.com/MariaLeeTN/status/1236052152398876672 … pic.twitter.com/SqvRzbw3TL",,,4836,13537,56236,Positive
179,realdonaldtrump,2020/3/7,9:08:20,....I want to thank Acting Chief Mick Mulvaney for having served the Administration so well. He will become the United States Special Envoy for Northern Ireland. Thank you!,,,5198,14057,68015,Positive
180,realdonaldtrump,2020/3/7,9:08:19,"I am pleased to announce that Congressman Mark Meadows will become White House Chief of Staff. I have long known and worked with Mark, and the relationship is a very good one....",,,17212,27243,127842,Negative
181,realdonaldtrump,2020/3/7,8:19:02,Congratulations to @FoxNews! https://www.foxnews.com/media/trump-fox-news-town-hall-most-watched-cable-history …,,,8552,20498,93801,Positive
182,realdonaldtrump,2020/3/7,5:21:27, https://www.tennessean.com/story/news/local/2020/03/05/donald-trump-nashville-tennessee-tornado-damage/4954581002/ …,,,3456,11562,47719,Positive
183,realdonaldtrump,2020/3/7,5:18:54,"Thank you @GovBillLee. We are a phone call away, and here for you! https://twitter.com/GovBillLee/status/1236018997184860160 …",,,1749,11119,46172,Positive
184,realdonaldtrump,2020/3/7,4:59:00,"My Administration is with you all of the way, Tennessee. We love you! https://www.foxnews.com/politics/trump-to-visit-tennessee-tornadoes …",,,4217,17828,82601,Positive
185,realdonaldtrump,2020/3/6,23:47:58,"Spoke to Governor @GavinNewsom early this morning about the cruise ship quarantined off the California Coast. CoronaVirus test kits have been delivered, testing is taking place now. pic.twitter.com/Pqda00HVCC",,,6364,13051,51979,Negative
186,realdonaldtrump,2020/3/6,23:38:06,"It is FAKE NEWS that @HHSGov @SecAzar is “sidelined” from the great job he is doing on the CoronaVirus Task Force. He has the total confidence of the @VP and myself, and is doing a fantastic job, as the numbers would indicate!",,,8084,15180,64025,Positive
187,realdonaldtrump,2020/3/6,23:08:07,"I will protect your Social Security and Medicare, just as I have for the past 3 years. Sleepy Joe Biden will destroy both in very short order, and he won’t even know he’s doing it!",,,30705,33400,153380,Negative
188,realdonaldtrump,2020/3/6,23:03:25, pic.twitter.com/QvDKY27t6h  https://twitter.com/SenateGOP/status/1235929951544672256 …,,,3768,10632,42024,Positive
189,realdonaldtrump,2020/3/6,22:21:18,"JOBS, JOBS, JOBS!!! https://www.cnbc.com/2020/03/06/us-jobs-report-february-2020.html …",,,8696,23893,99613,Positive
190,realdonaldtrump,2020/3/6,13:21:26,"Thanks Linda, but they were really good last night! https://twitter.com/LindaSuhler/status/1235720698527502338 …",,,3181,10527,50297,Positive
191,realdonaldtrump,2020/3/6,13:15:37,Thank you! https://twitter.com/CompoundBoss/status/1235720954258604032 …,,,2775,10502,53626,Positive
192,realdonaldtrump,2020/3/6,11:49:40,My great honor! https://twitter.com/DonaldJTrumpJr/status/1234878513993224192 …,,,1617,10341,47633,Positive
193,realdonaldtrump,2020/3/6,11:33:20,Thank you Audrey! pic.twitter.com/2bhoVVoV6r,,,1341,8765,41030,Positive
194,realdonaldtrump,2020/3/6,11:27:23,"The WALL is well under construction. So far we’re up to 129 miles, and by early next year we will have 500 miles completed! pic.twitter.com/bXxOnoU4WM",,,5369,12805,55987,Positive
195,realdonaldtrump,2020/3/6,11:18:37,"We have appointed 220 Federal Judges and two Supreme Court Justices. PROMISES MADE, PROMISES KEPT! pic.twitter.com/fVw6tJ89Wd",,,2960,12593,52198,Positive
196,realdonaldtrump,2020/3/6,11:15:23,"Thank you David, a lifelong Democrat from Pennsylvania. We will continue MAKING AMERICA GREAT AGAIN and then, KEEP AMERICA GREAT!!!! pic.twitter.com/hvVfB5cPrG",,,1582,10721,44816,Positive
197,realdonaldtrump,2020/3/6,10:05:17,"Thank you Scranton, Pennsylvania. It was a great evening! pic.twitter.com/EtzRLoEZHs",,,3389,11912,65466,Positive
198,realdonaldtrump,2020/3/6,9:59:14,Tonight’s Fox News Town Hall with @MarthaMacCallum and @BretBaier will rebroadcast at 11:00 P.M. Eastern on @FoxNews. Enjoy!,,,3601,8616,44065,Positive
199,realdonaldtrump,2020/3/6,4:38:22,Thank you Nan! https://twitter.com/DanScavino/status/1235401450970402817 …,,,3349,8874,36884,Positive
200,realdonaldtrump,2020/3/6,4:34:49,"Gallup just gave us the highest rating ever for the way we are handling the CoronaVirus situation. The April 2009-10 Swine Flu, where nearly 13,000 people died in the U.S., was poorly handled. Ask MSDNC & lightweight Washington failure @RonaldKlain, who the President was then?",,,17290,17882,72729,Negative
201,realdonaldtrump,2020/3/6,3:02:39,"The Department of Education is NOT closing hundreds of schools in rural areas of our Country. This is just more Fake News. We are investing greatly in our schools, and always will!",,,7284,22561,96250,Negative
202,realdonaldtrump,2020/3/6,2:28:49,"Mini Mike, you’re easy!  pic.twitter.com/rxFiqSB9RQ  https://twitter.com/MikeBloomberg/status/1235232463045177344 …",,,28346,94853,409226,Positive
203,realdonaldtrump,2020/3/6,0:34:21,"With approximately 100,000 CoronaVirus cases worldwide, and 3,280 deaths, the United States, because of quick action on closing our borders, has, as of now, only 129 cases (40 Americans brought in) and 11 deaths. We are working very hard to keep these numbers as low as possible!",,,26732,26719,140412,Positive
