id,username,date,time,tweet,replies_count,retweets_count,likes_count,mentions,hot
1.09E+18,realdonaldtrump,2019/1/24,2:47:53,"The citizens of Venezuela have suffered for too long at the hands of the illegitimate Maduro regime. Today, I have officially recognized the President of the Venezuelan National Assembly, Juan Guaido, as the Interim President of Venezuela. https://twitter.com/VP/status/1088137453268013057 …",20556,73472,181895,[],68439.5
1.02E+18,realdonaldtrump,2018/7/21,20:10:58,Inconceivable that the government would break into a lawyer’s office (early in the morning) - almost unheard of. Even more inconceivable that a lawyer would tape a client - totally unheard of & perhaps illegal. The good news is that your favorite President did nothing wrong!,106274,34173,160470,[],68433
1.09E+18,realdonaldtrump,2019/1/15,21:25:59,Why is Nancy Pelosi getting paid when people who are working are not?,73356,44268,196553,[],68222.9
1.18E+18,realdonaldtrump,2019/9/24,11:36:12,She seems like a very happy young girl looking forward to a bright and wonderful future. So nice to see! https://twitter.com/WIRED/status/1176166230425780224 …,58316,49128,210667,[],68038.3
1.10E+18,realdonaldtrump,2019/2/26,9:50:36,Senate Democrats just voted against legislation to prevent the killing of newborn infant children. The Democrat position on abortion is now so extreme that they don’t mind executing babies AFTER birth....,46191,58870,188214,[],68000.7
1.16E+18,realdonaldtrump,2019/8/19,23:52:09,"Wow, Report Just Out! Google manipulated from 2.6 million to 16 million votes for Hillary Clinton in 2016 Election! This was put out by a Clinton supporter, not a Trump Supporter! Google should be sued. My victory was even bigger than thought! @JudicialWatch",55330,57352,168494,['judicialwatch'],67859.6
1.10E+18,realdonaldtrump,2019/2/24,20:43:52,"HOLD THE DATE! We will be having one of the biggest gatherings in the history of Washington, D.C., on July 4th. It will be called “A Salute To America” and will be held at the Lincoln Memorial. Major fireworks display, entertainment and an address by your favorite President, me!",76595,42605,191481,[],67689.6
1.06E+18,realdonaldtrump,2018/10/25,19:18:18,"A very big part of the Anger we see today in our society is caused by the purposely false and inaccurate reporting of the Mainstream Media that I refer to as Fake News. It has gotten so bad and hateful that it is beyond description. Mainstream Media must clean up its act, FAST!",82723,43995,164676,[],67681.5
1.15E+18,realdonaldtrump,2019/7/14,20:27:52,"So interesting to see “Progressive” Democrat Congresswomen, who originally came from countries whose governments are a complete and total catastrophe, the worst, most corrupt and inept anywhere in the world (if they even have a functioning government at all), now loudly......",71101,44093,198564,[],67642.5
9.12E+17,realdonaldtrump,2017/9/25,21:02:27,#StandForOurAnthem,39049,62467,184476,[],67642.5
1.09E+18,realdonaldtrump,2019/1/28,9:09:49,"After all that I have done for the Military, our great Veterans, Judges (99), Justices (2), Tax & Regulation Cuts, the Economy, Energy, Trade & MUCH MORE, does anybody really think I won’t build the WALL? Done more in first two years than any President! MAKE AMERICA GREAT AGAIN!",64635,43958,217328,[],67498.1
1.08E+18,realdonaldtrump,2018/12/26,7:18:44,"I hope everyone, even the Fake News Media, is having a great Christmas! Our Country is doing very well. We are securing our Borders, making great new Trade Deals, and bringing our Troops Back Home. We are finally putting America First. MERRY CHRISTMAS!  #MAGA",67270,40172,229482,[],67232.4
1.10E+18,realdonaldtrump,2019/2/22,0:09:57,.@JussieSmollett - what about MAGA and the tens of millions of people you insulted with your racist and dangerous comments!? #MAGA,59348,48402,203192,['jussiesmollett'],67164.8
1.10E+18,realdonaldtrump,2019/2/17,20:56:09,THE RIGGED AND CORRUPT MEDIA IS THE ENEMY OF THE PEOPLE!,68543,46094,187979,[],67017.2
9.34E+17,realdonaldtrump,2017/11/25,6:40:26,"Time Magazine called to say that I was PROBABLY going to be named “Man (Person) of the Year,” like last year, but I would have to agree to an interview and a major photo shoot. I said probably is no good and took a pass. Thanks anyway!",103670,35513,144894,[],66898.2
1.22E+18,realdonaldtrump,2020/2/2,0:14:02,Getting a little exercise this morning! pic.twitter.com/fyAAcbhbgk,54749,33205,304193,[],66767
9.95E+17,realdonaldtrump,2018/5/10,22:33:00,Five Most Wanted leaders of ISIS just captured!,16026,57674,270970,[],66509.2
8.28E+17,realdonaldtrump,2017/2/6,11:36:54,"What an amazing comeback and win by the Patriots. Tom Brady, Bob Kraft and Coach B are total winners. Wow!",18649,61708,237769,[],66396.4
1.05E+18,realdonaldtrump,2018/10/7,4:15:30,"I applaud and congratulate the U.S. Senate for confirming our GREAT NOMINEE, Judge Brett Kavanaugh, to the United States Supreme Court. Later today, I will sign his Commission of Appointment, and he will be officially sworn in. Very exciting!",34092,53209,238488,[],66001.8
8.81E+17,realdonaldtrump,2017/7/2,6:41:58,My use of social media is not Presidential - it’s MODERN DAY PRESIDENTIAL. Make America Great Again!,69740,46517,171378,[],65970
9.55E+17,realdonaldtrump,2018/1/21,2:51:24,"Beautiful weather all over our great country, a perfect day for all Women to March. Get out there now to celebrate the historic milestones and unprecedented economic success and wealth creation that has taken place over the last 12 months. Lowest female unemployment in 18 years!",71800,43396,183875,[],65965.1
9.84E+17,realdonaldtrump,2018/4/11,18:57:30,"Russia vows to shoot down any and all missiles fired at Syria. Get ready Russia,  because they will be coming, nice and new and “smart!” You shouldn’t be partners with a Gas Killing Animal who kills his people and enjoys it!",58358,54835,153200,[],65728.4
1.15E+18,realdonaldtrump,2019/7/25,3:33:51,TRUTH IS A FORCE OF NATURE!,55402,46738,208678,[],65531.2
9.75E+17,realdonaldtrump,2018/3/17,12:08:02,"Andrew McCabe FIRED, a great day for the hard working men and women of the FBI - A great day for Democracy. Sanctimonious James Comey was his boss and made McCabe look like a choirboy. He knew all about the lies and corruption going on at the highest levels of the FBI!",90399,39622,144977,[],65390.6
1.24E+18,realdonaldtrump,2020/3/9,19:40:56,The Obama/Biden Administration is the most corrupt Administration in the history of our Country!,58583,48638,184357,[],65193.4
1.15E+18,realdonaldtrump,2019/7/16,21:59:42,"Those Tweets were NOT Racist. I don’t have a Racist bone in my body! The so-called vote to be taken is a Democrat con game. Republicans should not show “weakness” and fall into their trap. This should be a vote on the filthy language, statements and lies told by the Democrat.....",76853,38388,189770,[],65065.7
1.18E+18,realdonaldtrump,2019/10/17,8:00:40,"Nancy Pelosi needs help fast! There is either something wrong with her “upstairs,” or she just plain doesn’t like our great Country. She had a total meltdown in the White House today. It was very sad to watch. Pray for her, she is a very sick person!",64494,45453,184387,[],65058.7
8.96E+17,realdonaldtrump,2017/8/13,1:19:13,We ALL must be united & condemn all that hate stands for. There is no place for this kind of violence in America. Lets come together as one!,60787,49434,171606,[],65057.1
1.03E+18,realdonaldtrump,2018/8/26,8:44:13,My deepest sympathies and respect go out to the family of Senator John McCain. Our hearts and prayers are with you!,81917,33893,201262,[],65037.1
1.06E+18,realdonaldtrump,2018/11/3,0:01:44, pic.twitter.com/nk2vKvHuaL,42031,56741,180859,[],64739.8
1.24E+18,realdonaldtrump,2020/3/19,3:14:46,"I want all Americans to understand: we are at war with an invisible enemy, but that enemy is no match for the spirit and resolve of the American people...",24040,49755,273232,[],64388.2
8.26E+17,realdonaldtrump,2017/1/29,23:03:58,Christians in the Middle-East have been executed in large numbers. We cannot allow this horror to continue!,48346,50106,197342,[],64301.6
1.04E+18,realdonaldtrump,2018/9/6,11:22:34,"I’m draining the Swamp, and the Swamp is trying to fight back. Don’t worry, we will win!",54642,48840,185779,[],64274.5
1.22E+18,realdonaldtrump,2020/1/13,23:53:40,"Wow! The wonderful Iranian protesters refused to step on, or in any way denigrate, our Great American Flag. It was put on the street in order for them to trample it, and they walked around it instead. Big progress!",16099,49256,298600,[],64243.3
8.71E+17,realdonaldtrump,2017/6/4,7:24:45,"Whatever the United States can do to help out in London and the U. K., we will be there - WE ARE WITH YOU. GOD BLESS!",26366,54647,234257,[],64123.7
1.23E+18,realdonaldtrump,2020/2/18,7:40:29,"Did you hear the latest con job? President Obama is now trying to take credit for the Economic Boom taking place under the Trump Administration. He had the WEAKEST recovery since the Great Depression, despite Zero Fed Rate & MASSIVE quantitative easing. NOW, best jobs numbers....",58934,45041,194124,[],64117.2
1.20E+18,realdonaldtrump,2019/11/16,1:13:56,"So they now convict Roger Stone of lying and want to jail him for many years to come. Well, what about Crooked Hillary, Comey, Strzok, Page, McCabe, Brennan, Clapper, Shifty Schiff, Ohr & Nellie, Steele & all of the others, including even Mueller himself? Didn’t they lie?....",73503,45028,149128,[],63980.5
9.48E+17,realdonaldtrump,2018/1/3,9:05:10,I will be announcing THE MOST DISHONEST & CORRUPT MEDIA AWARDS OF THE YEAR on Monday at 5:00 o’clock. Subjects will cover Dishonesty & Bad Reporting in various categories from the Fake News Media. Stay tuned!,72011,41587,172143,[],63769.8
8.28E+17,realdonaldtrump,2017/2/4,7:08:38,"We must keep ""evil"" out of our country!",75392,38134,182349,[],63732.9
8.33E+17,realdonaldtrump,2017/2/18,5:48:22,"The FAKE NEWS media (failing @nytimes, @NBCNews, @ABC, @CBS, @CNN) is not my enemy, it is the enemy of the American People!",72789,45853,143621,"['nytimes', 'nbcnews', 'abc', 'cbs', 'cnn']",63710.6
8.98E+17,realdonaldtrump,2017/8/18,2:00:58,"The United States condemns the terror attack in Barcelona, Spain, and will do whatever is necessary to help. Be tough & strong, we love you!",36556,55349,195177,[],63693.9
1.22E+18,realdonaldtrump,2020/2/3,7:56:15,"I promised to restore hope in America. That includes the least among us. Together, let’s KEEP AMERICA GREAT! 

Text TRUMP to 88022 if you liked our Super Bowl ad! pic.twitter.com/Lgjt53B7QX",35752,53164,210209,[],63644.9
1.18E+18,realdonaldtrump,2019/10/2,23:48:47,"The Do Nothing Democrats should be focused on building up our Country, not wasting everyone’s time and energy on BULLSHIT, which is what they have been doing ever since I got overwhelmingly elected in 2016, 223-306. Get a better candidate this time, you’ll need it!",70505,43390,164544,[],63639.9
8.35E+17,realdonaldtrump,2017/2/25,21:19:18,The media has not reported that the National Debt in my first month went down by $12 billion vs a $200 billion increase in Obama first mo.,45881,53319,178368,[],63592.5
1.13E+18,realdonaldtrump,2019/5/29,8:33:37,THANK YOU JAPAN!???? pic.twitter.com/ZvzEL8iQsi,9836,58590,254224,[],63527.2
1.09E+18,realdonaldtrump,2019/1/25,0:16:03,"Nancy just said she “just doesn’t understand why?” Very simply, without a Wall it all doesn’t work. Our Country has a chance to greatly reduce Crime, Human Trafficking, Gangs and Drugs. Should have been done for decades. We will not Cave!",69220,39296,191385,[],63482.1
1.21E+18,realdonaldtrump,2020/1/3,21:54:43,"General Qassem Soleimani has killed or badly wounded thousands of Americans over an extended period of time, and was plotting to kill many more...but got caught! He was directly and indirectly responsible for the death of millions of people, including the recent large number....",25932,52758,239942,[],63428.6
9.32E+17,realdonaldtrump,2017/11/18,21:31:47,"Crooked Hillary Clinton is the worst (and biggest) loser of all time. She just can’t stop, which is so good for the Republican Party. Hillary, get on with your life and give it another try in three years!",71474,41920,168006,[],63394.8
9.22E+17,realdonaldtrump,2017/10/21,20:35:05,"Subject to the receipt of further information, I will be allowing, as President, the long blocked and classified JFK FILES to be opened.",35489,56956,184738,[],63294.1
1.12E+18,realdonaldtrump,2019/5/4,6:55:02,"I am continuing to monitor the censorship of AMERICAN CITIZENS on social media platforms. This is the United States of America — and we have what’s known as FREEDOM OF SPEECH! We are monitoring and watching, closely!!",45388,51281,188987,[],63283.7
1.03E+18,realdonaldtrump,2018/8/27,8:39:38,Over 90% approval rating for your all time favorite (I hope) President within the Republican Party and 52% overall. This despite all of the made up stories by the Fake News Media trying endlessly to make me look as bad and evil as possible. Look at the real villains please!,82060,36811,162842,[],62988.8
1.24E+18,realdonaldtrump,2020/3/17,4:29:46,I ask all Americans to band together and support your neighbors by not hoarding unnecessary amounts of food and essentials. TOGETHER we will stay STRONG and overcome this challenge!,22966,52205,247730,[],62985.8
1.01E+18,realdonaldtrump,2018/7/2,11:01:30,Congratulations to Andres Manuel Lopez Obrador on becoming the next President of Mexico. I look very much forward to working with him. There is much to be done that will benefit both the United States and Mexico!,24446,60410,193315,[],62911.3
1.16E+18,realdonaldtrump,2019/8/18,20:34:53,MAKE AMERICA GREAT AGAIN!,42159,43079,242450,[],62740.1
1.22E+18,realdonaldtrump,2020/1/21,4:12:03,"I will NEVER allow our great Second Amendment to go unprotected, not even a little bit!",23980,50119,252299,[],62495.3
1.18E+18,realdonaldtrump,2019/10/6,3:25:32,"So Crooked Hillary Clinton can delete and acid wash 33,000 emails AFTER getting a Subpoena from the United States Congress, but I can’t make one totally appropriate telephone call to the President of Ukraine? Witch Hunt!",43883,47953,204363,[],62373
1.09E+18,realdonaldtrump,2019/1/26,0:16:09,"Greatest Witch Hunt in the History of our Country! NO COLLUSION! Border Coyotes, Drug Dealers and Human Traffickers are treated better. Who alerted CNN to be there?",83518,36211,155707,[],62352.7
1.21E+18,realdonaldtrump,2019/12/21,5:28:24,Nancy Pelosi is looking for a Quid Pro Quo with the Senate. Why aren’t we Impeaching her?,47450,46350,200856,[],62130.6
1.00E+18,realdonaldtrump,2018/5/30,23:31:01,"Bob Iger of ABC called Valerie Jarrett to let her know that “ABC does not tolerate comments like those” made by Roseanne Barr. Gee, he never called President Donald J. Trump to apologize for the HORRIBLE statements made and said about me on ABC. Maybe I just didn’t get the call?",82304,37961,146059,[],62073.7
