id,date,time,tweet
147769627647287296,2011-12-17,04:06:39,A total lightweight: @JonHuntsman continues to give the worst responses on China in the debates. I can see why (cont)  http://tl.gd/eot026 
147370843876499456,2011-12-16,01:42:01,#trumpvlog China is laughing....  http://youtu.be/Iyae36yHp54 
147059490020274178,2011-12-15,05:04:49,"The Mullahs laughed when @BarackObama ""asked"" Iran to return our drone--they will show it to China first."
146332661848358912,2011-12-13,04:56:39,China and OPEC were not mentioned in a single question in the @ABC Iowa debate this past Saturday. Wait for the Newsmax-@iontv debate!
145170904417185793,2011-12-10,00:00:15,"#TimeToGetTough presents bold solutions on taxes, national security, the debt, dealing with OPEC and China and defeating @BarackObama."
143733192204103680,2011-12-06,00:47:18,#TimeToGetTough: Making America #1 Again--my new book--available today.   The book both China and OPEC do NOT want you to read.
142716804173791233,2011-12-03,05:28:32,"When it comes to China, @BarackObama practices ""pretty please"" diplomacy. He begs and pleads and bows---and it… (cont)  http://deck.ly/~sgjvu "
142683518550544385,2011-12-03,03:16:16,"We are building China's wealth by buying all their products, even though we make better products in America."
142241296902389760,2011-12-01,21:59:02,"When it comes to China, @BarackObama practices ""pretty please"" diplomacy. He begs and pleads and bows--and it'… (cont)  http://deck.ly/~Q9lAG "
141961003352076288,2011-12-01,03:25:15,China is so brazen that they now give us economic advice--they tell us  what to do---much like a strong stockh… (cont)  http://deck.ly/~ltB8C 
141623403621777410,2011-11-30,05:03:45,America's trade deficit with China is one of our greatest national security threats.  Time for Fair Trade. We must produce our own products.
141237893267075073,2011-11-29,03:31:52,Washington will continue to run record deficits into the election. We are borrowing at a rate of $1.40 from China. Truly unsustainable.
139378215000096768,2011-11-24,00:22:10,American sanctions alone cannot stop Iran's nuclear drive--and @BarackObama cannot get China and Russia to agree on new Iranian sanctions.
139089731710488576,2011-11-23,05:15:50,Why are we giving China foreign aid? Couldn't the Super Committee have agreed to at least cut that outlay? #TimeToGetTough
139057689958416384,2011-11-23,03:08:31,"As of September 30th, we have a record trade deficit with China of over $217Billion. They are ripping us off.  #TimeToGetTough"
138641877158207488,2011-11-21,23:36:14,China's economy is now projected to overtake the US as the world's largest economy by 2027  http://tgr.ph/uSvGQ4  #TimeToGetTough
137629814998835200,2011-11-19,04:34:39,Why is @BarackObama delaying the sale of F-16 aircraft to Taiwan? Wrong message to send to China. #TimeToGetTough
137271646301065216,2011-11-18,04:51:25,"China is complaining about 2,500 marines being placed in Australia.  Meanwhile they are building bases across Latin America. #TimeToGetTough"
136200595748028417,2011-11-15,05:55:27,@BarackObama delayed the Keystone pipeline decision until 2013. Now Canada is looking to export more oil to China.  http://bit.ly/uCGpeC 
134639700139974656,2011-11-10,22:33:00,China is advocating on behalf of Iran's nuclear program -- the Chinese oppose both sanctions and any militar… (cont)  http://deck.ly/~BlGDb 
132507368171900928,2011-11-05,01:19:53,"China 'scorns'  US cyber espionage charges--China does not respect us   http://reut.rs/vloYTi   and feels Obama is a ""dummy"""
131719511882739712,2011-11-02,21:09:13,Another company that the DOE has given money to just filed for bankruptcy. This is how the money we borrow at 40% from China is wasted.
129283360571916288,2011-10-27,03:48:49,When will Washington stand up to China. China is manipulating its currency and stealing our jobs. Washington should move on legislation.
128908232956723201,2011-10-26,02:58:12,Why does the federal government send foreign aid  to China? Unbelievable! Washington is financing America's de… (cont)  http://deck.ly/~2h6F4 
127462951014776832,2011-10-22,03:15:10,"Why do we continue to sit idly by while China steals our national security and corporate secrets? China is an enemy, not a friend."
126703082137591808,2011-10-20,00:55:43,Both @BarackObama and China have embraced OWS. All want the decline of America. Time for the protesters to go home.
126359904750551041,2011-10-19,02:12:03,Now China is publicly supporting the OWS protests   http://apne.ws/opKzMd .  It's time for the protesters to go home.
126300698945134593,2011-10-18,22:16:47,@BarackObama is holding Taiwan's request for 66 advanced F-16's. Wrong message to send to China.
126025586509488128,2011-10-18,04:03:35,"@Johnboehner: Stop ""The China Curse"" --- Pass the China Currency Bill!"
125923291591475200,2011-10-17,21:17:06,China's military buildup is a major threat to the Free World. We must remain resolute and maintain our national defense at all costs.
124864927092580352,2011-10-14,23:11:33,"Stop ""The China Curse"" -- Pass the Chinese Currency Bill!"
124849111122980864,2011-10-14,22:08:42,"My @FoxNews interview on @gretawire discussing ""The China Curse""  http://bit.ly/pCC3Bd "
121945154365046784,2011-10-06,21:49:25,China is threatening Washington over the currency bill.  We should pass it immediately.
119484163010215936,2011-09-30,02:50:19,"China does not negotiate from a position of strength, we simply negotiate against ourselves. We have all the advantages but don't execute."
119116243537113088,2011-09-29,02:28:20,China is stealing our jobs. We need to demand China stop manipulating its currency and end its rampant corporate espionage.
117256241444683777,2011-09-23,23:17:21,Our deficit spending is China’s gain. @BarackObama is bankrupting our country.
116575636583227392,2011-09-22,02:12:52,China is neither an ally or a friend--they want to beat us and own our country.
116527761002201089,2011-09-21,23:02:37,Our next President must stop China's Rip-off of America.
114811039996063744,2011-09-17,05:20:59,If China had a tenth of the natural resources we do then they would already be energy independent. Instead we continue to buy oil from OPEC.
114001100046221312,2011-09-14,23:42:34,My interview yesterday with @TeamCavuto where I discuss Dick Cheney and China  http://bit.ly/pzfJd7 
111852221376888832,2011-09-09,01:23:42,China is happy to learn that @BarackObama plans to borrow another $300 Billion. @BarackObama is their favorite client.
108628640744484864,2011-08-31,03:54:20,China's business interests reach far and wide---even domestically within our borders. We need to reassess our relationship.
106776880354557953,2011-08-26,01:16:06,"China's corporate espionage is a continued threat to the American economy. With the right leadership, it can be stopped."
106375487756046336,2011-08-24,22:41:07,"Just as I predicted, @Joe_Biden was a complete disaster in China. He condoned the Chinese one-child policy an… (cont)  http://deck.ly/~sjayl "
104641580895453184,2011-08-20,03:51:11,@BarackObama is sure a master delegator. He has sent @Joe_Biden to China. The Chinese are laughing at us. We MUST do better.
104624327122616322,2011-08-20,02:42:38,@BarackObama’s new job plan will certainly do the following – 1. Not create any jobs. 2. Borrow more money from China. 
103497844723429376,2011-08-17,00:06:23,China owes us money....  http://bit.ly/mWTiBH  #trumpvlog
103192686349131776,2011-08-16,03:53:48,China is a threat to America. They are not our friend.
102429248396075009,2011-08-14,01:20:10,"Mike Huckebee, a great guy, said the President should appoint me Treasury Secretary. China and OPEC would not be happy."
99210286686408704,2011-08-05,04:09:10,China demanded that we raise our debt ceiling and then their rating agency downgraded us. Our leaders are hope… (cont)  http://deck.ly/~x0TDx
98764168760532992,2011-08-03,22:36:27,Wake Up America -- China is eating our lunch.
96640218513412096,2011-07-29,01:56:38,"@KarlRove's @CrossroadsGPS new ad criticizes Obama for his excessive spending and debt, borrowing from China. Didn't Bush do the same thing?"
96213917306597377,2011-07-27,21:42:40,China has so much of our debt that they can't put us in default w/o killing themselves---US needs our toughest negotiator---and fast!
93774719052029953,2011-07-21,04:10:09,"""China is our enemy--they want to destroy us"" -- Redstate Interview"
93306458074132481,2011-07-19,21:09:27,So China is ordering us to raise the Debt Limit...How low have we as a nation sunk?
93030160189763584,2011-07-19,02:51:33,Every dollar @BarackObama spends costs $1.40 with interest borrowed from China on our children and grandchildren's backs. CUT-CAP-BALANCE!
30735120168128512,2011-01-28,05:13:18,THe people at shouldtrumprun.com have got it right! How are our factories supposed to compete with China and other countries...
